%LATITUDE (°) - tide free	LONGITUDE (°) - tide free	Anomalia refinada de Bouguer (mGal) - zero tide
-24.86642469	-49.58852672	-45.51289290
-24.84428025	-49.60598183	-47.46496855
-24.84117711	-49.63537075	-42.42229939
-24.79510908	-49.37950558	-47.77735055
-24.78349969	-49.40738156	-50.69089036
-24.75847050	-49.41772783	-51.00128783
-24.73001631	-49.41174667	-51.11566520
-24.72172633	-49.43919672	-49.52983636
-24.71263547	-49.46779072	-49.89501921
-24.72043419	-49.49426722	-47.93270308
-24.71840536	-49.52641900	-44.01953427
-24.73667772	-49.55036986	-42.24483404
-24.75791542	-49.56927478	-42.94205944
-24.77123744	-49.59193911	-40.20250967
-24.79755247	-49.59003136	-44.91753070
-24.78893931	-49.61535681	-38.98699879
-24.80890961	-49.63551208	-40.52996608
-24.82737175	-49.65778433	-40.52885289
-24.68327592	-49.05431817	-62.25249345
-24.67940600	-49.08417169	-61.50541148
-24.68819628	-49.11023039	-62.74667815
-24.69436067	-49.13881967	-64.75490574
-24.72163650	-49.14265092	-59.54517743
-24.74870294	-49.14688353	-57.36170112
-24.76533064	-49.16967425	-58.52949073
-24.76192936	-49.19971178	-66.82232960
-24.78205906	-49.21972622	-63.56756764
-24.78318089	-49.24938389	-63.28268894
-24.76015172	-49.29535283	-55.14528559
-24.74856389	-49.32129275	-55.65181318
-24.73859972	-49.34975756	-53.02943869
-24.72191219	-49.37156597	-53.50122524
-24.70087739	-49.38838575	-48.22294362
-24.67947986	-49.40837831	-46.51922861
-24.65379686	-49.41637217	-47.14417503
-24.62686278	-49.42379486	-53.07708248
-24.59918472	-49.42963903	-54.68541133
-24.57202181	-49.42632931	-57.85365141
-24.54341689	-49.43019061	-67.46989069
-24.52147353	-49.45000817	-70.89834688
-24.53585092	-49.47514775	-68.60257160
-24.55453144	-49.49766428	-68.35422552
-24.57162189	-49.51984853	-67.66958327
-24.59787661	-49.52523053	-67.30796784
-24.62243703	-49.53433897	-62.79654853
-24.64087094	-49.51326158	-51.04971386
-24.62417778	-49.49001472	-53.21869699
-24.64798858	-49.54257975	-49.24972847
-24.66690025	-49.56668803	-43.04177698
-24.81287875	-49.68354969	-39.59023850
-24.79615844	-49.70821506	-45.95812396
-24.76728386	-49.71439864	-44.97697789
-24.74087764	-49.71798231	-47.57050569
-24.72182164	-49.68748289	-50.56446837
-24.70829808	-49.66854386	-51.52668338
-24.70053267	-49.63959139	-43.46810085
-24.69161214	-49.61206336	-41.15948469
-24.67374247	-49.59005350	-43.26612482
-24.72879611	-49.74859856	-48.76479169
-24.72609383	-49.77924875	-50.87560327
-24.72203461	-49.80821369	-50.75246875
-24.54835519	-49.40933217	-61.64827029
-24.52280094	-49.39989686	-67.28185953
-24.49630456	-49.40640003	-69.62926943
-24.47164714	-49.41098703	-73.89837983
-24.44398692	-49.40713547	-75.10564445
-24.41828211	-49.39539758	-76.43923833
-24.39110597	-49.39190514	-76.86672658
-24.36409161	-49.38968761	-77.01990410
-24.34472967	-49.42166883	-75.20581231
-24.32096200	-49.40652836	-71.86912888
-24.31364025	-49.37750981	-72.25769937
-24.28784319	-49.38640397	-69.97624920
-24.26039489	-49.38740989	-69.83829075
-24.23260181	-49.38402561	-65.59716574
-24.20654997	-49.37281300	-65.47707642
-24.51168728	-49.48635608	-70.45791068
-24.48536386	-49.49828408	-69.61792131
-24.46283986	-49.51487367	-70.30869760
-24.45210939	-49.54255092	-69.98908216
-24.43159550	-49.56186236	-70.48497222
-24.42101553	-49.58926331	-68.88269269
-24.40773911	-49.60995097	-67.40682270
-24.63366264	-49.39307419	-51.01901417
-24.61628089	-49.36797397	-50.22224272
-24.61660072	-49.33846303	-49.61748142
-24.62598894	-49.31133594	-50.23472830
-24.85577186	-48.72015767	-44.89423738
-24.87407239	-48.74187136	-48.64632158
-24.88910106	-48.76611764	-48.87768224
-24.84180278	-48.80515953	-45.45048828
-24.86899222	-48.80453439	-43.83094494
-24.89217158	-48.78947767	-44.61127582
-24.90663161	-48.81665386	-43.96038917
-24.93342478	-48.82845633	-45.58788167
-24.94755669	-48.85490608	-45.86493293
-24.93817036	-48.88390742	-43.58972429
-24.94783983	-48.91112928	-42.81908175
-24.97418483	-48.91916514	-43.23715463
-24.98044578	-48.94937108	-41.45654985
-24.99693808	-48.97420239	-40.70520470
-24.99982108	-49.00350161	-38.42361661
-24.98522806	-48.89101353	-50.59950887
-24.99602514	-48.86268389	-54.17695564
-25.00895697	-48.83523903	-58.05050993
-25.03564039	-48.82843081	-59.47059250
-25.05995083	-48.84225136	-55.23703682
-25.08078886	-48.86047283	-48.89325007
-25.01702636	-48.99409828	-41.30497773
-25.00477608	-49.02977292	-37.44365856
-25.01517575	-49.05271753	-36.37576962
-24.87210178	-50.08337153	-55.29469685
-24.86189517	-50.10600169	-54.93901341
-24.91189669	-50.12096547	-59.03719897
-24.89143103	-50.13891328	-60.51566678
-24.86651575	-50.13585403	-56.75735448
-24.85673861	-50.19866008	-50.31303813
-24.89424578	-50.24096353	-54.79493095
-24.90030008	-50.18415386	-60.46396798
-24.91619353	-50.15429339	-62.31710037
-24.96094764	-50.15387347	-64.58475730
-24.99368581	-50.19915639	-66.74305784
-24.96162481	-50.20146211	-65.41178410
-24.99186842	-50.22234508	-66.53765950
-24.56186281	-49.89726397	-51.82926496
-24.53508808	-49.88035353	-52.98161422
-24.55231219	-49.85709550	-53.02198981
-24.56134867	-49.82733950	-54.58730609
-24.57965869	-49.85820133	-50.20197180
-24.60411894	-49.86786608	-46.90704485
-24.62475031	-49.85481453	-46.76783821
-24.59008617	-49.88894825	-48.87567960
-24.64515894	-49.87419708	-45.14414010
-24.59837094	-49.92275683	-43.50579315
-24.62717606	-49.99098900	-42.24413665
-24.69125892	-50.00651094	-45.62788964
-24.75022047	-50.03233194	-45.18730328
-25.31436944	-49.30235950	-34.97216892
-25.29752458	-49.30279292	-34.75238503
-25.26960611	-49.30306044	-36.73807141
-25.25429961	-49.30135414	-38.26547563
-25.23780633	-49.29794514	-41.52133355
-25.22109153	-49.30173467	-42.55813633
-25.20586672	-49.31124003	-40.05034260
-25.18814956	-49.31363183	-38.85489389
-25.17160622	-49.32117672	-38.54115784
-25.15406464	-49.32595128	-39.69806848
-25.13947331	-49.33957122	-38.56044464
-25.12511025	-49.35243550	-40.41934306
-25.11231508	-49.36428300	-41.71640552
-25.09238942	-49.37473328	-42.58723499
-25.07408972	-49.37857606	-41.52047475
-25.05724975	-49.36963878	-41.28015650
-25.03381542	-49.35891261	-36.47415523
-25.01684125	-49.34674333	-37.08611579
-24.99715078	-49.32831056	-38.72898523
-24.97938564	-49.32129039	-36.53544561
-24.96354942	-49.30752803	-39.54829076
-24.94538131	-49.30004803	-39.27986103
-24.92754256	-49.29231353	-39.07717505
-24.90990531	-49.28775622	-42.39001769
-24.89181061	-49.28573675	-48.55614646
-24.87344658	-49.28495639	-51.85361246
-24.85704747	-49.27856247	-52.34909473
-24.83926531	-49.27326336	-52.27359433
-24.82254817	-49.26214381	-53.18202271
-24.80336036	-49.26224994	-54.64068869
-24.79626658	-49.27491853	-55.88030918
-24.83232622	-49.24560992	-52.65849371
-24.84538172	-49.23061261	-49.72467148
-24.85243781	-49.21179033	-47.26060405
-24.86573769	-49.19690958	-49.55550060
-24.88268736	-49.18936769	-48.86495376
-24.89753267	-49.17842631	-48.91455999
-24.90447872	-49.15971700	-43.78461403
-24.91780553	-49.14581561	-43.65433919
-24.93579375	-49.14337142	-44.98831446
-24.94184450	-49.12405353	-45.50035365
-24.95345906	-49.10846000	-42.75846774
-25.03121994	-49.07727031	-35.50748335
-25.04722464	-49.10778853	-35.11124670
-25.06766139	-49.12907683	-35.18720730
-25.08649278	-49.15018706	-36.35280517
-25.10086531	-49.17590708	-36.01151234
-25.11574286	-49.20203261	-34.86803317
-25.11898942	-49.23135319	-34.62199098
-25.14032953	-49.24996356	-36.24946764
-25.06111275	-49.40463228	-37.42299201
-25.03829344	-49.42277536	-37.66464824
-25.02170547	-49.44590658	-35.23575619
-25.00082006	-49.46464950	-34.85077774
-24.98601636	-49.48919550	-38.95120761
-24.98429675	-49.51871111	-42.37022068
-24.96681372	-49.54369383	-42.13383957
-24.94193269	-49.55523328	-43.18177635
-25.01145072	-49.49932439	-40.07111258
-25.02840106	-49.52257542	-42.51183561
-25.05143178	-49.53655069	-43.63477514
-25.07422631	-49.52128772	-39.17704044
-25.09885017	-49.51058842	-43.81162119
-25.12127836	-49.49404597	-38.83314861
-25.14583028	-49.48095139	-42.66375362
-25.17101325	-49.47074425	-46.81255221
-25.16969872	-49.44072364	-43.14509643
-25.17335147	-49.41038100	-41.22994955
-25.18645108	-49.38354272	-39.71379690
-25.08944408	-49.39956917	-42.16831126
-25.11268803	-49.41518531	-42.47533904
-25.13301036	-49.43515569	-44.12567136
-25.15388400	-49.45412044	-45.28316823
-25.17003850	-49.50360869	-44.42640087
-25.19076814	-49.52337286	-46.15453895
-25.21796106	-49.52530700	-49.48381315
-25.26674692	-49.50789742	-53.35071467
-25.27861692	-49.48083811	-46.85974969
-25.27551806	-49.45134814	-46.63253917
-25.27022203	-49.42359578	-45.91686340
-25.25313381	-49.40037478	-40.52855952
-25.23618372	-49.37688419	-39.12437858
-25.22025503	-49.35269219	-38.95938316
-25.19655728	-49.35544131	-41.30246043
-25.20994828	-49.33057175	-39.12512681
-25.16300975	-49.26673308	-37.17155076
-25.18095089	-49.28860939	-38.74393065
-25.21562397	-49.27312000	-43.60397743
-25.21271486	-49.24286772	-44.29754421
-25.20493783	-49.21365619	-43.61689720
-25.20021406	-49.18350100	-40.93620111
-25.18554719	-49.15816708	-42.51718275
-25.04592033	-49.14713825	-36.05664613
-25.03084739	-49.17024131	-38.27921311
-25.03390911	-49.19956906	-39.99139125
-25.02917583	-49.23049253	-39.68010744
-25.00880533	-49.27324858	-36.23794303
-24.99249900	-49.29536828	-40.41453278
-25.08210000	-50.19100000	-63.16452747
-25.07990000	-50.20380000	-62.75679554
-25.05990000	-50.22070000	-62.67904850
-25.03990000	-50.24740000	-62.75720114
-25.04240000	-50.29070000	-60.07705930
-25.05350000	-50.30520000	-62.76606638
-25.05550000	-50.33100000	-65.49005965
-25.06520000	-50.35550000	-66.12677259
-25.07660000	-50.38800000	-69.67884553
-25.08100000	-50.40320000	-74.04579404
-25.10020000	-50.42490000	-73.67144403
-25.11910000	-50.43990000	-72.51724319
-25.13020000	-50.47100000	-73.91062150
-25.14570000	-50.49240000	-73.63119582
-25.15550000	-50.51990000	-74.15358890
-25.15800000	-50.55160000	-75.11388966
-25.17380000	-50.57410000	-73.91979264
-25.18050000	-50.60020000	-74.54361909
-25.17300000	-50.62710000	-75.84651830
-25.17910000	-50.65660000	-74.88490006
-25.18490000	-50.68520000	-81.61484319
-25.18160000	-50.71270000	-74.68176971
-25.19020000	-50.74410000	-73.71901664
-25.19380000	-50.75130000	-72.81684518
-25.19690000	-50.79210000	-72.56620769
-25.19270000	-50.86940000	-76.33066382
-25.19100000	-50.84080000	-69.33527521
-25.18960000	-50.86990000	-73.79818611
-25.19210000	-50.90130000	-55.81290000
-25.20050000	-50.92800000	-76.59127222
-25.21100000	-50.95940000	-79.30962427
-25.20520000	-50.98880000	-79.96339931
-25.21550000	-50.97770000	-79.88851698
-25.21380000	-51.00850000	-81.52722041
-25.22990000	-51.03350000	-82.65411172
-25.25100000	-51.05600000	-83.16595014
-25.26020000	-51.08380000	-86.59226650
-25.27690000	-51.10770000	-94.56985232
-25.29350000	-51.12990000	-92.52085104
-25.30460000	-51.15660000	-94.41621582
-25.31270000	-51.17710000	-96.42320505
-25.31460000	-51.19710000	-100.97020522
-25.31550000	-51.21300000	-97.82494827
-25.34550000	-51.21880000	-98.15280267
-25.36100000	-51.24100000	-99.64283188
-25.37240000	-51.26660000	-96.50478612
-25.37770000	-51.28740000	-95.92690875
-25.37490000	-51.31380000	-93.50995279
-25.36690000	-51.33690000	-92.49402860
-25.35380000	-51.30770000	-91.95841035
-25.34440000	-51.39080000	-91.99084049
-25.34020000	-51.42690000	-92.28066738
-25.34490000	-51.44330000	-91.22026504
-25.36350000	-51.47460000	-92.44447762
-25.37410000	-51.49830000	-94.77761402
-25.38990000	-51.51940000	-95.56895660
-25.39850000	-51.53740000	-94.96062231
-25.41380000	-51.55960000	-97.94850660
-25.42130000	-51.58160000	-97.71944094
-25.42960000	-51.60300000	-98.94495785
-25.43820000	-51.63330000	-100.01342072
-25.42710000	-51.66080000	-100.99285790
-25.40940000	-51.67850000	-99.44240374
-25.40820000	-51.70830000	-100.06492525
-25.40190000	-51.73600000	-100.05676610
-25.40850000	-51.76300000	-100.37161637
-25.42300000	-51.78880000	-99.28364798
-25.43440000	-51.80960000	-96.35983471
-25.44130000	-51.83850000	-94.55424668
-25.44380000	-51.86830000	-92.64227357
-25.44770000	-51.90330000	-90.28495638
-25.45130000	-51.93210000	-88.30629667
-25.45990000	-51.95380000	-87.62275617
-25.44520000	-51.97080000	-87.15084964
-25.43710000	-51.99190000	-87.54223818
-25.42410000	-52.01550000	-88.83031117
-25.42020000	-52.03960000	-90.97523378
-25.41910000	-52.06440000	-93.25478585
-25.40690000	-52.08850000	-95.25293116
-25.39350000	-52.10520000	-95.13117299
-25.37460000	-52.12630000	-96.21304463
-25.37990000	-52.13630000	-97.13617054
-25.38660000	-52.16460000	-98.45902788
-25.38190000	-52.19990000	-101.14275184
-25.37270000	-52.22190000	-101.41949508
-25.37270000	-52.24580000	-103.56147734
-25.37300000	-52.27630000	-105.26453983
-25.37020000	-52.30050000	-106.64034470
-25.36910000	-52.33220000	-106.54327428
-25.36740000	-52.35580000	-107.39993086
-25.37240000	-52.38630000	-107.14699842
-25.38570000	-52.41100000	-107.17550576
-25.40660000	-52.41470000	-108.14553694
-25.41020000	-52.41220000	-107.31710450
-25.38520000	-52.42270000	-106.28009403
-25.36990000	-52.44270000	-105.87148164
-25.36600000	-52.46660000	-104.04442949
-25.35440000	-52.48160000	-103.71249190
-25.33270000	-52.50770000	-101.27113673
-25.31320000	-52.52690000	-99.20315327
-25.30490000	-52.55630000	-97.34172365
-25.29160000	-52.58050000	-94.04533865
-25.28300000	-52.59720000	-94.22449548
-25.27050000	-52.61850000	-92.35879612
-25.25050000	-52.63190000	-91.24902327
-25.23550000	-52.65050000	-90.61546441
-25.20990000	-52.65880000	-88.76669310
-25.20460000	-52.66690000	-89.62109184
-25.18300000	-52.67220000	-87.35195147
-25.16800000	-52.69830000	-87.22694579
-25.13350000	-52.72830000	-86.00532647
-25.12770000	-52.75690000	-85.29583717
-25.12940000	-52.78240000	-84.49313677
-25.12320000	-52.81130000	-83.62734650
-25.11270000	-52.82910000	-82.48587146
-25.10820000	-52.85350000	-81.77247768
-25.10350000	-52.86880000	-81.47973160
-25.10300000	-52.88770000	-80.27363175
-25.09550000	-52.93300000	-79.81879581
-25.09410000	-52.95220000	-80.06446277
-25.10240000	-52.97720000	-81.05019744
-25.11350000	-52.99910000	-82.16879726
-25.10940000	-53.02020000	-83.27900430
-25.10350000	-53.07520000	-82.34021261
-25.09880000	-53.12630000	-81.56784582
-25.08440000	-53.14970000	-80.34963139
-25.09070000	-53.17520000	-82.33110932
-25.07740000	-53.19490000	-83.43908937
-25.06380000	-53.22130000	-83.45187818
-25.03100000	-53.26830000	-81.82183411
-25.01820000	-53.28880000	-80.52554345
-24.99690000	-53.29740000	-79.05385637
-24.98020000	-53.37880000	-70.60157713
-24.96460000	-53.40630000	-67.39072430
-24.98240000	-53.45690000	-66.88083031
-24.97240000	-53.39270000	-64.83835636
-24.96520000	-53.41970000	-63.43558093
-24.97940000	-53.44580000	-64.58698649
-24.97880000	-53.49740000	-63.71666386
-24.95380000	-53.46940000	-61.66860435
-24.98490000	-53.47160000	-64.19779163
-24.99910000	-53.52100000	-63.61990666
-25.01660000	-53.53940000	-61.14891470
-25.03100000	-53.58330000	-61.53989892
-25.04440000	-53.60580000	-61.59644373
-25.05270000	-53.63380000	-59.11180693
-25.06910000	-53.65800000	-57.83394800
-25.07410000	-53.68580000	-56.03887066
-25.08550000	-53.71520000	-54.21010111
-25.10100000	-53.73940000	-53.63149504
-25.10710000	-53.76220000	-53.37234143
-25.10990000	-53.79160000	-53.08128477
-25.12460000	-53.81990000	-55.10995619
-25.14910000	-53.84660000	-56.78133735
-25.15210000	-53.84660000	-56.56904073
-25.16930000	-53.86080000	-58.10674687
-25.17270000	-53.88630000	-58.23188417
-25.17180000	-53.91240000	-58.17998470
-25.18600000	-53.93520000	-59.77730956
-25.20930000	-53.95270000	-61.35281034
-25.23460000	-53.95940000	-63.36853133
-25.24210000	-53.99050000	-63.11234109
-25.24800000	-53.98550000	-63.83408219
-25.25570000	-53.99630000	-64.25667906
-25.25660000	-54.02580000	-63.44842077
-25.26160000	-54.04440000	-62.85753577
-25.27630000	-54.07100000	-62.90704872
-25.29180000	-54.10440000	-62.01212398
-25.29850000	-54.11910000	-60.66393379
-25.30570000	-54.13300000	-57.88047326
-25.31270000	-54.14630000	-55.75687895
-25.32740000	-54.17160000	-52.98880482
-25.33710000	-54.19990000	-53.05462162
-25.29100000	-54.09380000	-47.20537912
-25.35850000	-54.24470000	-49.03106373
-25.36990000	-54.26330000	-47.75093109
-25.39880000	-54.31470000	-47.65987797
-25.43130000	-54.37080000	-49.62092819
-25.43710000	-54.39970000	-55.12092947
-25.44660000	-54.40580000	-48.80139755
-25.45430000	-54.42490000	-49.96992553
-25.46380000	-54.44910000	-51.27338362
-25.47630000	-54.47800000	-52.75967021
-24.96850000	-53.46850000	-64.93780577
-24.95190000	-53.47220000	-64.42999612
-24.92880000	-53.48660000	-62.94959680
-24.86770000	-53.53160000	-59.32246434
-24.84320000	-53.54970000	-57.35416132
-24.82180000	-53.65240000	-53.82242081
-24.80660000	-53.67600000	-51.72586180
-24.78380000	-53.69490000	-50.37377780
-24.77350000	-53.70300000	-50.21440621
-24.74600000	-53.71270000	-49.39823728
-24.73300000	-53.74080000	-48.86255969
-24.73270000	-53.73770000	-51.61947674
-24.72600000	-53.73850000	-51.51859840
-24.71820000	-53.71270000	-51.52053577
-24.68680000	-53.69580000	-51.23469202
-24.65850000	-53.69990000	-49.75878189
-24.63050000	-53.71240000	-48.46267871
-24.60710000	-53.73490000	-50.67672082
-24.58630000	-53.74580000	-51.33390123
-24.56520000	-53.74970000	-51.74830138
-24.54270000	-53.75970000	-50.82608746
-24.49990000	-53.79160000	-49.79433826
-24.49020000	-53.79190000	-50.26214559
-24.47380000	-53.79380000	-50.50443805
-24.46910000	-53.80880000	-51.14181909
-24.45180000	-53.82850000	-51.28938449
-24.43710000	-53.84970000	-50.19395051
-24.41630000	-53.83130000	-50.57852195
-24.41570000	-53.85880000	-50.34955307
-24.40550000	-53.85690000	-50.12945728
-24.38240000	-53.84300000	-49.25538358
-24.35660000	-53.83380000	-49.09969315
-24.32910000	-53.83270000	-49.19294817
-24.28630000	-53.83690000	-47.32764117
-24.28050000	-53.83470000	-47.84289620
-24.23520000	-53.83850000	-45.97218636
-24.21910000	-53.85410000	-46.57408816
-24.20270000	-53.87550000	-46.34033811
-24.19100000	-53.92720000	-46.75194286
-24.19050000	-53.95190000	-47.02646931
-24.19350000	-53.98270000	-46.71037063
-24.19770000	-54.00600000	-46.93877661
-24.20210000	-54.03830000	-48.62739992
-24.19800000	-54.06720000	-50.27618739
-24.17660000	-54.08720000	-49.64233177
-24.16020000	-54.09720000	-48.98316371
-24.15710000	-54.09740000	-50.15616144
-24.13630000	-54.10020000	-48.96698493
-24.12660000	-54.11600000	-49.30429122
-24.13020000	-54.14020000	-50.71589622
