        generated_by     ICGEM (hosted at GFZ-Potsdam)
     generating_date     2025/06/05
----------------------------------------------------------------------
           modelname     GOCO06s
     max_used_degree           300
----------------------------------------------------------------------
         tide_system     tide_free
    zero_degree_term     included
----------------------------------------------------------------------
          refsysname     GRS80
   max_degree_refpot             8
            gmrefpot      3.98600500000E+14[m**3/s**2]
        radiusrefpot     6378137.000 m
          flatrefpot      3.352810681183638E-03   (1/298.25722210088)
         omegarefpot      7.29211500000E-05 1/s
----------------------------------------------------------------------
    number_of_points         10000
      latlimit_north      -22.500544810000    
      latlimit_south      -27.499907110000    
      longlimit_west      -53.975079430000    
      longlimit_east      -49.271392080000    
----------------------------------------------------------------------
description of columns -----------------------------------------------
 1 identifier (from input)
 2 longitude  (from input)    [degree]
 3 latitude   (from input)    [degree]
 4 h_over_ell (from input)     [meter]
 -------------------------------------
 5 gravity_anomaly              [mGal]  gravity(h) - gamma(h-h_anomaly)   
----------------------------------------------------------------------

end_of_head ================================================================
10227        -52.63551409  -25.53242412  6.999280E+02 -3.763145929216E+01
10228        -52.63578909  -25.53328212  7.028890E+02 -3.765234148290E+01
10229        -52.63610510  -25.53414112  7.173200E+02 -3.766086325339E+01
10230        -52.63642310  -25.53499612  7.322120E+02 -3.766860518137E+01
10231        -52.63674011  -25.53585212  7.390130E+02 -3.768509665072E+01
10232        -52.63705711  -25.53670612  7.378840E+02 -3.771011660856E+01
10233        -52.63769112  -25.53841913  7.329160E+02 -3.776276161975E+01
10234        -52.63800713  -25.53927313  7.198070E+02 -3.780053908571E+01
10235        -52.63832514  -25.54013113  7.138680E+02 -3.783032868796E+01
10236        -52.63864114  -25.54098414  7.119690E+02 -3.785533119522E+01
10237        -52.63888015  -25.54162914  7.046800E+02 -3.788063184142E+01
10238        -52.63927616  -25.54269714  6.865610E+02 -3.792907324573E+01
10239        -52.63959317  -25.54355314  6.766720E+02 -3.796256910942E+01
10240        -52.63983117  -25.54443015  6.781930E+02 -3.798283973051E+01
10241        -52.64004218  -25.54531215  6.780040E+02 -3.800467653399E+01
10242        -52.64030718  -25.54641515  6.857450E+02 -3.802282439000E+01
10243        -52.64046519  -25.54707715  6.880160E+02 -3.803622015752E+01
10244        -52.64067819  -25.54796016  6.786270E+02 -3.806785441718E+01
10245        -52.64088920  -25.54884016  6.709280E+02 -3.809735095839E+01
10246        -52.64131321  -25.55060516  6.636800E+02 -3.814682184320E+01
10247        -52.64152422  -25.55148817  6.511910E+02 -3.818126826207E+01
10248        -52.64173622  -25.55237217  6.388020E+02 -3.821547957568E+01
10249        -52.64200123  -25.55347517  6.318730E+02 -3.824833467352E+01
10250        -52.64216123  -25.55413518  6.256940E+02 -3.827017478120E+01
10251        -52.64301125  -25.55766419  6.276080E+02 -3.834572289705E+01
10252        -52.64322826  -25.55854519  6.380190E+02 -3.835291326393E+01
10253        -52.64343026  -25.55943019  6.437200E+02 -3.836517473594E+01
10254        -52.64364227  -25.56031319  6.477110E+02 -3.837923930927E+01
10255        -52.64385327  -25.56119419  6.459220E+02 -3.839962559464E+01
10256        -52.64406528  -25.56207720  6.418530E+02 -3.842246641579E+01
10257        -52.64427429  -25.56295920  6.385440E+02 -3.844421763652E+01
10258        -52.64448629  -25.56384220  6.382250E+02 -3.846243191870E+01
