lat,lon,H_zerotide_m,dg_helmert_mgal,dg_goco_mgal,dg_indirect_mgal,dg_residual_planilha_mgal,dg_res_calc_mgal,erro_mgal
-22.6381140599999,-49.81359114,480.30600000000004,-30.15157735086589,-24.809,-0.006,-5.342577350865888,-5.336577350865888,0.006000000000000227
-22.63846106,-49.81269213,484.84599999999904,-30.459675927715395,-24.7951,-0.0035,-5.6645759277153935,-5.661075927715394,0.0034999999999998366
-22.6388070699999,-49.8117931299999,488.27500000000003,-29.956416067154013,-24.7811,-0.0064,-5.175316067154014,-5.168916067154014,0.006400000000000183
-22.63915507,-49.8108951199999,490.225,-29.11283863379094,-24.7671,-0.006,-4.3457386337909405,-4.33973863379094,0.006000000000000227
-22.63949908,-49.80999812,489.49499999999904,-30.012515730188973,-24.7531,-0.0033,-5.259415730188973,-5.256115730188973,0.0033000000000003027
-22.6398470799999,-49.8090991099999,488.11400000000003,-30.157999830694656,-24.739,-0.0033,-5.418999830694656,-5.415699830694655,0.0033000000000003027
-22.64019408,-49.80820011,482.88399999999905,-30.716326420554655,-24.7249,-0.0035,-5.991426420554653,-5.987926420554653,0.0034999999999998366
-22.6405410899999,-49.8073090999999,468.00300000000004,-31.529099385993025,-24.7109,-0.0108,-6.818199385993026,-6.807399385993026,0.010799999999999699
-22.6409760899999,-49.80617809,469.55299999999903,-30.866126293349847,-24.693,-0.0058,-6.173126293349846,-6.167326293349846,0.005799999999999805
-22.6413201,-49.8052790899999,483.69300000000004,-30.908314712211762,-24.6787,-0.0035,-6.229614712211763,-6.226114712211763,0.0034999999999998366
-22.6416691,-49.8043810799999,492.28200000000004,-30.0892470495269,-24.6644,-0.0034,-5.4248470495269,-5.4214470495269,0.0034000000000000696
-22.6420150999999,-49.8034830699999,497.922,-29.452373143193533,-24.65,-0.0115,-4.802373143193535,-4.790873143193535,0.011499999999999844
-22.64236211,-49.80258707,491.18100000000004,-30.09868824205343,-24.6357,-0.0035,-5.462988242053431,-5.459488242053431,0.0034999999999998366
-22.6427101099999,-49.8016870599999,482.661,-31.201362166009755,-24.6212,-0.0036,-6.580162166009753,-6.5765621660097535,0.0035999999999996035
-22.64305612,-49.8007900599999,479.900999999999,-31.35082688977655,-24.6068,-0.0067,-6.744026889776549,-6.737326889776549,0.006700000000000372
-22.64340112,-49.7998890499999,496.919999999999,-29.770483510928244,-24.5922,-0.0022,-5.178283510928246,-5.176083510928246,0.002200000000000202
-22.64375012,-49.79898904,506.21,-28.786939014535427,-24.5776,-0.0093,-4.209339014535427,-4.200039014535427,0.009299999999999642
-22.64409613,-49.79809204,517.638999999999,-27.872408312024827,-24.563,-0.0036,-3.3094083120248285,-3.3058083120248285,0.0036000000000000476
-22.64444413,-49.79719403,524.0590000000001,-26.58252277647774,-24.5484,-0.0076,-2.0341227764777408,-2.0265227764777407,0.007600000000000051
-22.6447881399999,-49.79629502,529.229,-26.79479419014406,-24.5337,-0.0042,-2.2610941901440604,-2.2568941901440605,0.0041999999999999815
-22.64513514,-49.7953960199999,532.8480000000001,-26.728057513674454,-24.5189,-0.0036,-2.2091575136744552,-2.205557513674455,0.0036000000000000476
-22.6454821399999,-49.79449901,535.2180000000001,-25.934375678571296,-24.5042,-0.0076,-1.4301756785712954,-1.4225756785712953,0.007600000000000051
-22.64652316,-49.7918039899999,535.7269999999991,-26.43670084021401,-24.4596,-0.0022,-1.9771008402140104,-1.9749008402140105,0.0021999999999999797
-22.6468701599999,-49.7909029899999,533.705999999999,-26.189731332070288,-24.4446,-0.0077,-1.7451313320702866,-1.7374313320702865,0.00770000000000004
-22.6472151599999,-49.7900059799999,528.176,-27.109739033149346,-24.4296,-0.0036,-2.680139033149345,-2.676539033149345,0.0036000000000000476
-22.64756217,-49.7891079799999,520.195999999999,-27.39072816371674,-24.4146,-0.0077,-2.9761281637167407,-2.968428163716741,0.007699999999999818
-22.6478231699999,-49.78843297,512.265,-28.54849645020274,-24.4033,-0.0028,-4.145196450202739,-4.14239645020274,0.0027999999999996916
-22.6500781999999,-49.78259294,471.803,-32.254146321657814,-24.3044,-0.0025,-7.949746321657813,-7.947246321657812,0.002500000000000391
-22.65042321,-49.7816929299999,482.142,-31.7308043688682,-24.289,-0.0036,-7.441804368868198,-7.438204368868198,0.0035999999999996035
-22.6507712099999,-49.7807959299999,488.351999999999,-30.467199533217546,-24.2736,-0.0077,-6.193599533217547,-6.1858995332175475,0.007699999999999818
-22.6511172099999,-49.7798969199999,496.582,-30.057348977618574,-24.2581,-0.0036,-5.799248977618575,-5.795648977618575,0.0035999999999996035
-22.65146422,-49.7789989099999,503.841,-29.03144659069876,-24.2427,-0.0077,-4.788746590698761,-4.781046590698761,0.007699999999999818
-22.65180922,-49.7780989099999,508.591,-28.932713179040366,-24.2271,-0.0036,-4.705613179040366,-4.7020131790403665,0.0035999999999996035
-22.65215822,-49.7772008999999,511.81,-28.66944562593227,-24.2115,-0.0041,-4.457945625932268,-4.453845625932268,0.004100000000000215
-22.65250323,-49.7763028899999,513.769999999999,-28.37477181789942,-24.1959,-0.0035,-4.178871817899417,-4.175371817899417,0.0034999999999998366
-22.65311024,-49.77473088,513.148999999999,-28.474867506827525,-24.1685,-0.0036,-4.306367506827524,-4.302767506827524,0.0035999999999996035
-22.6581343,-49.7617058,506.63399999999905,-28.983588591964068,-23.9366,-0.007,-5.04698859196407,-5.03998859196407,0.006999999999999673
-22.6584812999999,-49.76080779,510.86299999999903,-28.62476832445912,-23.9203,-0.0077,-4.704468324459118,-4.696768324459118,0.007699999999999818
-22.6588272999999,-49.75990679,512.703,-28.999330874031628,-23.9039,-0.0038,-5.095430874031628,-5.091630874031628,0.0038000000000000256
-22.65952231,-49.75810577,512.141999999999,-29.09257672184569,-23.871,-0.0038,-5.22157672184569,-5.21777672184569,0.0038000000000000256
-22.65987032,-49.75720677,509.081999999999,-29.21428836685555,-23.8546,-0.0077,-5.359688366855547,-5.351988366855547,0.007699999999999818
-22.6602153199999,-49.7563077599999,507.34099999999904,-29.399661977565128,-23.8381,-0.0076,-5.561561977565127,-5.553961977565127,0.007600000000000051
-22.66056133,-49.7554097599999,503.22099999999904,-29.6367905715428,-23.8215,-0.0052,-5.8152905715428,-5.8100905715427995,0.0052000000000003155
-22.66090733,-49.7545097499999,499.760999999999,-30.298078383674966,-23.8049,-0.0038,-6.493178383674966,-6.489378383674966,0.0038000000000000256
-22.66125333,-49.75361075,499.119999999999,-29.92344366049694,-23.7883,-0.0075,-6.13514366049694,-6.12764366049694,0.007500000000000284
-22.6615993399999,-49.7527167399999,501.7,-30.14994770037022,-23.7717,-0.0013,-6.3782477003702205,-6.376947700370221,0.0012999999999996348
-22.6619453399999,-49.7518157299999,503.099,-29.768826266858497,-23.755,-0.0067,-6.013826266858498,-6.0071262668584975,0.006700000000000372
-22.66263735,-49.75002072,502.219,-29.497666837967376,-23.7216,-0.002,-5.776066837967377,-5.774066837967378,0.0019999999999997797
-22.6629843499999,-49.74912072,500.938,-29.789421384932737,-23.7047,-0.0075,-6.084721384932738,-6.077221384932738,0.007500000000000284
-22.6633293599999,-49.74822571,497.938,-29.22530678529948,-23.688,-0.0058,-5.5373067852994815,-5.531506785299482,0.005799999999999805
-22.66367736,-49.7473257099999,490.866999999999,-31.033627858438216,-23.6711,-0.0038,-7.3625278584382166,-7.3587278584382165,0.0038000000000000256
-22.6640233699999,-49.7464267,482.866999999999,-32.66770404005723,-23.6541,-0.0049,-9.013604040057231,-9.008704040057232,0.004899999999999238
-22.6643683699999,-49.74552769,482.257,-31.615289130826277,-23.6372,-0.0075,-7.978089130826277,-7.970589130826276,0.007500000000000284
-22.6650633799999,-49.7437306799999,480.065999999999,-32.224861337492584,-23.6032,-0.003,-8.621661337492583,-8.618661337492583,0.0030000000000001137
-22.6654073899999,-49.7428326799999,478.176,-32.57778461098349,-23.5861,-0.0038,-8.991684610983494,-8.987884610983494,0.0038000000000000256
-22.66575439,-49.7419326699999,475.294999999999,-32.754157361283596,-23.569,-0.0076,-9.185157361283597,-9.177557361283597,0.007600000000000051
-22.66610139,-49.74103367,467.195,-33.665952849104684,-23.5519,-0.0038,-10.114052849104684,-10.110252849104684,0.0038000000000000256
-22.6664464,-49.74013466,450.073999999999,-34.94035000947649,-23.5347,-0.0075,-11.405650009476489,-11.398150009476488,0.007500000000000284
-22.6667944,-49.73923766,447.693999999999,-35.60413638198305,-23.5175,-0.0041,-12.086636381983048,-12.082536381983049,0.004099999999999326
-22.66713841,-49.73833665,457.313999999999,-34.514572190676866,-23.5002,-0.0038,-11.014372190676866,-11.010572190676866,0.0038000000000000256
-22.6674864099999,-49.73743764,467.342999999999,-32.90715296401846,-23.4829,-0.0076,-9.424252964018457,-9.416652964018457,0.007600000000000051
-22.6678344199999,-49.7365386399999,466.693,-33.34396451528016,-23.4656,-0.0038,-9.878364515280165,-9.874564515280165,0.0038000000000000256
-22.6681804199999,-49.7356406299999,469.241999999999,-33.02422381454867,-23.4483,-0.0021,-9.57592381454867,-9.57382381454867,0.002100000000000435
-22.6685264199999,-49.73474362,477.032,-32.16544700689265,-23.431,-0.003,-8.734447006892648,-8.731447006892648,0.0030000000000001137
-22.6688714299999,-49.7338426199999,480.882,-31.978366882786286,-23.4135,-0.0038,-8.564866882786287,-8.561066882786287,0.0038000000000000256
-22.66921843,-49.7329446099999,477.440999999999,-32.02723602762782,-23.396,-0.0031,-8.631236027627821,-8.628136027627821,0.0030999999999998806
-22.66956544,-49.73204561,473.440999999999,-32.42720647245241,-23.3786,-0.0034,-9.048606472452413,-9.045206472452413,0.0033999999999991815
-22.66991144,-49.7311466,474.399999999999,-32.32811752856867,-23.361,-0.0026,-8.967117528568668,-8.964517528568669,0.0025999999999992696
-22.6706044499999,-49.7293495899999,470.24,-33.039152753890555,-23.3259,-0.0015,-9.713252753890554,-9.711752753890554,0.0015000000000000568
-22.67095145,-49.72844958,462.998999999999,-33.14194430957528,-23.3082,-0.0077,-9.83374430957528,-9.82604430957528,0.007699999999999818
-22.67129646,-49.72755258,454.949,-34.22741648035903,-23.2906,-0.0019,-10.936816480359031,-10.934916480359032,0.0018999999999991246
-22.67164446,-49.7266525699999,447.738999999999,-35.23370376716609,-23.2729,-0.0055,-11.960803767166091,-11.955303767166091,0.005499999999999616
-22.67199047,-49.72575157,439.567999999999,-35.80682258598776,-23.2551,-0.0032,-12.551722585987761,-12.548522585987762,0.0031999999999996476
-22.67231847,-49.72481856,440.668,-36.08833006233454,-23.2363,-0.0042,-12.852030062334542,-12.847830062334541,0.00420000000000087
-22.6726864699999,-49.7239645599999,451.986999999999,-34.79061522005111,-23.2198,-0.011,-11.57081522005111,-11.55981522005111,0.010999999999999233
-22.6730244799999,-49.7230555499999,455.137,-34.54415120310521,-23.2017,-0.0038,-11.34245120310521,-11.33865120310521,0.0038000000000000256
-22.6733664799999,-49.72216454,458.017,-34.029812900568274,-23.1839,-0.0086,-10.845912900568273,-10.837312900568273,0.008599999999999497
-22.6737254899999,-49.72126054,460.42599999999896,-33.54612654332147,-23.166,-0.003,-10.38012654332147,-10.37712654332147,0.0030000000000001137
-22.67441149,-49.71946252,458.375,-33.238160924561754,-23.1301,-0.0064,-10.108060924561755,-10.101660924561756,0.006399999999999295
-22.6747705,-49.71855852,451.914999999999,-33.75903862011607,-23.1121,-0.0054,-10.646938620116071,-10.641538620116071,0.005399999999999849
-22.6751335,-49.71765151,445.485,-34.92105679852616,-23.094,-0.0038,-11.827056798526158,-11.823256798526158,0.0038000000000000256
-22.67543951,-49.7167395099999,446.644,-34.8623464554228,-23.0752,-0.0049,-11.787146455422803,-11.782246455422804,0.004899999999999238
-22.67579151,-49.7158505,456.884,-33.677369598784246,-23.0574,-0.0019,-10.619969598784245,-10.618069598784245,0.0018999999999991246
-22.67614451,-49.71496149,467.123,-32.71016811141017,-23.0396,-0.003,-9.67056811141017,-9.66756811141017,0.0030000000000001137
-22.67649052,-49.71406649,477.093,-31.632701943119695,-23.0215,-0.0065,-8.611201943119696,-8.604701943119695,0.0065000000000008384
-22.67683852,-49.7131664799999,485.933,-30.697187986379987,-23.0033,-0.0031,-7.693887986379988,-7.690787986379988,0.0030999999999998806
-22.6771815299999,-49.71227248,492.242,-30.020717010811854,-22.9852,-0.0038,-7.035517010811855,-7.031717010811855,0.0038000000000000256
-22.6775275299999,-49.71137247,498.961999999999,-29.34654824527693,-22.9669,-0.0011,-6.3796482452769325,-6.378548245276932,0.001100000000000101
-22.6778765299999,-49.7104724599999,503.822,-28.797077866261347,-22.9486,-0.0034,-5.848477866261348,-5.845077866261348,0.0034000000000000696
-22.6782215399999,-49.70957546,507.221,-28.622787734003264,-22.9303,-0.0038,-5.692487734003265,-5.688687734003265,0.0038000000000000256
-22.67891454,-49.7077754399999,505.889999999999,-28.370307336924267,-22.8935,-0.0065,-5.476807336924267,-5.470307336924267,0.00649999999999995
-22.67926555,-49.70687644,502.1,-28.73914230894587,-22.8751,-0.0031,-5.864042308945869,-5.860942308945869,0.0030999999999998806
-22.6796135499999,-49.70597543,499.339999999999,-29.062651540984486,-22.8566,-0.0037,-6.206051540984486,-6.202351540984486,0.0037000000000002586
-22.67995656,-49.7050794299999,495.769,-29.402889880239567,-22.8382,-0.0015,-6.564689880239566,-6.563189880239566,0.0015000000000000568
-22.68030456,-49.70417942,494.028999999999,-28.211809876876995,-22.8197,-0.0085,-5.392109876876994,-5.383609876876994,0.00849999999999973
-22.6806485699999,-49.70328242,495.377999999999,-28.95244775848836,-22.8011,-0.0013,-6.15134775848836,-6.15004775848836,0.0012999999999996348
-22.6809945699999,-49.70238441,496.528,-29.23119364389728,-22.7826,-0.0034,-6.448593643897283,-6.445193643897283,0.0034000000000000696
-22.68134057,-49.7014834,498.838,-27.54952583657363,-22.7639,-0.0056,-4.7856258365736295,-4.780025836573629,0.005600000000000271
-22.68168658,-49.7005843999999,500.966999999999,-29.03531199469466,-22.7453,-0.0065,-6.290011994694659,-6.283511994694659,0.00649999999999995
-22.6823785899999,-49.69878639,494.786,-29.08780938284046,-22.7079,-0.0036,-6.379909382840463,-6.376309382840463,0.0035999999999996035
-22.68289759,-49.6974363799999,475.985999999999,-30.963255534139773,-22.6798,-0.0015,-8.283455534139772,-8.281955534139772,0.0015000000000000568
-22.6832426,-49.69653937,465.915999999999,-33.16448903315139,-22.6611,-0.0034,-10.50338903315139,-10.49998903315139,0.0033999999999991815
-22.6835875999999,-49.69564037,455.115,-33.92301810238724,-22.6423,-0.0056,-11.28071810238724,-11.27511810238724,0.005599999999999383
-22.68393461,-49.69473936,461.495,-32.43554142980894,-22.6234,-0.0029,-9.812141429808943,-9.809241429808942,0.0029000000000003467
-22.6842806099999,-49.6938423599999,468.314,-32.37572739267306,-22.6046,-0.0064,-9.771127392673062,-9.764727392673063,0.006399999999999295
-22.68462662,-49.69294235,472.074,-31.482746761625542,-22.5857,-0.0031,-8.897046761625543,-8.893946761625543,0.0030999999999998806
-22.68488362,-49.69226634,475.963999999999,-31.20615498214736,-22.5714,-0.0034,-8.63475498214736,-8.63135498214736,0.0033999999999991815
-22.68514562,-49.69159434,480.163,-30.60832539360774,-22.5573,-0.0058,-8.051025393607738,-8.045225393607737,0.0058000000000006935
-22.6854906199999,-49.69069633,489.512999999999,-29.769434332572935,-22.5384,-0.0064,-7.231034332572936,-7.224634332572935,0.006400000000000183
-22.68583663,-49.68979333,497.583,-29.114455914671897,-22.5193,-0.0024,-6.595155914671896,-6.592755914671896,0.0023999999999997357
-22.6861806299999,-49.68889732,503.271999999999,-28.890070932378084,-22.5003,-0.0034,-6.3897709323780845,-6.386370932378084,0.0034000000000000696
-22.68652964,-49.68799731,510.22200000000004,-26.67355155766276,-22.4813,-0.009,-4.1922515576627575,-4.183251557662757,0.009000000000000341
-22.68687564,-49.68709931,517.180999999999,-27.75654127336614,-22.4623,-0.0021,-5.29424127336614,-5.2921412733661395,0.002100000000000435
-22.6872236399999,-49.6861983,525.2810000000001,-26.758284158520897,-22.4431,-0.0064,-4.315184158520896,-4.308784158520896,0.006400000000000183
-22.6875686499999,-49.68529929,531.811,-26.36892011778688,-22.424,-0.0037,-3.9449201177868822,-3.9412201177868824,0.0036999999999998145
-22.6879136499999,-49.6844012899999,538.33,-25.668336370703138,-22.4049,-0.0023,-3.263436370703136,-3.2611363707031362,0.0022999999999999687
-22.6882596499999,-49.68350128,543.6,-25.34846323153098,-22.3857,-0.0041,-2.9627632315309818,-2.9586632315309815,0.004100000000000215
-22.68860666,-49.68260328,547.318999999999,-25.152982981769096,-22.3665,-0.0037,-2.7864829817690975,-2.7827829817690977,0.0036999999999998145
-22.68895266,-49.6817042699999,549.398999999999,-24.96681743218043,-22.3473,-0.0064,-2.61951743218043,-2.61311743218043,0.006400000000000183
-22.6892976699999,-49.6808062599999,550.359,-24.660119635108373,-22.328,-0.0026,-2.3321196351083735,-2.3295196351083733,0.0026000000000001577
-22.68999167,-49.6790072499999,550.378,-24.851215665748967,-22.2895,-0.0032,-2.5617156657489666,-2.5585156657489665,0.0032000000000000917
-22.6906826799999,-49.67720924,550.8569999999991,-24.68159700556683,-22.2508,-0.0121,-2.430797005566827,-2.418697005566827,0.012100000000000222
-22.69172169,-49.6745122199999,548.946,-25.090211405507397,-22.1925,-0.0039,-2.8977114055073976,-2.893811405507398,0.0038999999999997925
-22.6920667,-49.67361222,548.056,-24.451225044770734,-22.173,-0.0025,-2.2782250447707355,-2.2757250447707356,0.0024999999999999467
-22.6924126999999,-49.6727132099999,545.075,-25.368323002720373,-22.1536,-0.0025,-3.2147230027203726,-3.2122230027203726,0.0024999999999999467
-22.6927577099999,-49.6718152099999,539.144999999999,-25.70208304540493,-22.1341,-0.0045,-3.5679830454049295,-3.5634830454049293,0.0045000000000001705
-22.69310471,-49.6709152,534.214,-26.19001418326748,-22.1145,-0.0037,-4.0755141832674795,-4.071814183267479,0.0037000000000002586
-22.69344972,-49.6700161899999,531.8340000000001,-26.448204435309634,-22.0949,-0.0038,-4.353304435309635,-4.349504435309635,0.0038000000000000256
-22.69379572,-49.66911719,530.6839999999991,-26.363612350143335,-22.0754,-0.0064,-4.288212350143336,-4.281812350143336,0.006400000000000183
-22.6941417299999,-49.6682181799999,528.263,-26.424657296822303,-22.0558,-0.0041,-4.368857296822302,-4.364757296822302,0.004100000000000215
-22.6944877299999,-49.6673201799999,527.623,-25.976854447678946,-22.0362,-0.0028,-3.940654447678945,-3.9378544476789448,0.0028000000000001357
-22.69483473,-49.66642017,531.013,-26.220331902135324,-22.0165,-0.0038,-4.203831902135324,-4.200031902135324,0.0038000000000000256
-22.69518074,-49.6655211599999,536.562,-25.61088191193776,-21.9968,-0.0064,-3.6140819119377596,-3.6076819119377594,0.006400000000000183
-22.6955267399999,-49.66462116,539.821999999999,-25.369290230901804,-21.9771,-0.0083,-3.3921902309018037,-3.3838902309018035,0.008300000000000196
-22.6958717499999,-49.6637221499999,539.421,-25.471973358941916,-21.9574,-0.0038,-3.5145733589419166,-3.5107733589419166,0.0038000000000000256
-22.69621675,-49.66282315,539.090999999999,-25.36632045664493,-21.9376,-0.0064,-3.428720456644932,-3.4223204566449317,0.006400000000000183
-22.6969117599999,-49.6610251299999,540.619999999999,-24.794283786591677,-21.8981,-0.0033,-2.8961837865916777,-2.892883786591678,0.0032999999999998586
-22.69725476,-49.66012613,541.539999999999,-25.272911106520475,-21.8782,-0.0038,-3.394711106520475,-3.390911106520475,0.0038000000000000256
-22.6979477699999,-49.65832712,542.4490000000001,-24.756480153688905,-21.8385,-0.0073,-2.917980153688905,-2.9106801536889053,0.007299999999999862
-22.6982937699999,-49.65742911,541.8190000000001,-24.214836842533924,-21.8187,-0.0033,-2.396136842533924,-2.392836842533924,0.0032999999999998586
-22.69864078,-49.65652911,537.258,-25.350506991694242,-21.7987,-0.0042,-3.5518069916942423,-3.5476069916942423,0.0041999999999999815
-22.69898578,-49.6556311,540.427999999999,-25.407490447196654,-21.7788,-0.0064,-3.6286904471966537,-3.6222904471966535,0.006400000000000183
-22.6993317899999,-49.6547290899999,546.767,-25.067946203723583,-21.7588,-0.0038,-3.309146203723582,-3.305346203723582,0.0038000000000000256
-22.6996777899999,-49.6538310899999,551.2369999999991,-24.669461393109433,-21.7389,-0.0044,-2.930561393109432,-2.926161393109432,0.0043999999999999595
-22.7003688,-49.6520320699999,548.585999999999,-25.122214587664185,-21.6989,-0.0017,-3.423314587664187,-3.421614587664187,0.0017000000000000348
-22.7007158,-49.65113207,546.105999999999,-25.1371675631598,-21.6788,-0.0033,-3.4583675631598005,-3.4550675631598007,0.0032999999999998586
-22.7010618099999,-49.65023506,538.046,-24.650997090228312,-21.6588,-0.0084,-2.992197090228313,-2.983797090228313,0.008399999999999963
-22.70140681,-49.6493350599999,527.164999999999,-27.17847102748887,-21.6387,-0.0038,-5.539771027488872,-5.535971027488872,0.0038000000000000256
-22.7017528199999,-49.64843505,516.225,-27.87850547451038,-21.6186,-0.0062,-6.259905474510379,-6.2537054745103795,0.006199999999999761
-22.70244483,-49.64663704,505.11400000000003,-28.431800805705027,-21.5784,-0.0105,-6.853400805705029,-6.842900805705028,0.010500000000000398
-22.70278983,-49.64574004,512.474,-28.219516105850687,-21.5583,-0.0038,-6.661216105850688,-6.657416105850688,0.0038000000000000256
-22.70313483,-49.64483903,522.393,-27.25556941458916,-21.5381,-0.0062,-5.717469414589161,-5.711269414589161,0.006199999999999761
-22.70348084,-49.6439390199999,529.383,-26.858259565254187,-21.5178,-0.0043,-5.340459565254186,-5.336159565254186,0.0042999999999997485
-22.7038278399999,-49.64304202,526.991999999999,-26.96923865161034,-21.4977,-0.0062,-5.4715386516103415,-5.465338651610342,0.006199999999999761
-22.70417185,-49.64214201,521.272,-26.934718978815926,-21.4774,-0.003,-5.457318978815927,-5.454318978815927,0.0030000000000001137
-22.70452085,-49.6412420099999,516.451999999999,-27.7682287839156,-21.4572,-0.0044,-6.311028783915599,-6.306628783915599,0.004400000000000404
-22.70486386,-49.640343,509.261,-28.30836568351748,-21.4369,-0.0064,-6.871465683517478,-6.865065683517478,0.006400000000000183
-22.70521086,-49.6394439999999,498.261,-29.70844950162011,-21.4167,-0.0031,-8.29174950162011,-8.28864950162011,0.0030999999999998806
-22.70555586,-49.63854499,494.03000000000003,-29.941210068910134,-21.3964,-0.0062,-8.544810068910135,-8.538610068910135,0.006199999999999761
-22.7059028699999,-49.63764698,488.12999999999903,-30.693605101057138,-21.3761,-0.0038,-9.317505101057137,-9.313705101057137,0.0038000000000000256
-22.7064198799999,-49.6362969799999,475.36999999999904,-32.13548162843853,-21.3455,-0.0013,-10.789981628438525,-10.788681628438525,0.001300000000000523
-22.70676688,-49.63539697,480.92900000000003,-31.488164990530244,-21.3252,-0.002,-10.162964990530245,-10.160964990530244,0.002000000000000668
-22.7071118799999,-49.63449596,488.57899999999904,-30.478642689267048,-21.3047,-0.0049,-9.173942689267047,-9.169042689267048,0.004899999999999238
-22.70745789,-49.6335999599999,495.77799999999905,-29.624055626378762,-21.2844,-0.0016,-8.339655626378761,-8.338055626378761,0.0015999999999998238
-22.70780389,-49.6326989499999,501.61800000000005,-29.40028258108032,-21.264,-0.0062,-8.13628258108032,-8.13008258108032,0.006199999999999761
-22.7081498999999,-49.6318009499999,502.82800000000003,-29.244937534979634,-21.2436,-0.0062,-8.001337534979633,-7.995137534979634,0.006199999999999761
-22.7088399,-49.6300019299999,499.81699999999904,-29.089526094056563,-21.2026,-0.0092,-7.886926094056562,-7.8777260940565625,0.009199999999999875
-22.7091859099999,-49.62910093,494.82599999999906,-30.068011371253046,-21.1821,-0.0038,-8.885911371253048,-8.882111371253048,0.0038000000000000256
-22.70953391,-49.6282039199999,487.24600000000004,-30.7342461917093,-21.1617,-0.0037,-9.5725461917093,-9.5688461917093,0.0037000000000002586
-22.70987892,-49.62730392,476.49600000000004,-31.72807677018553,-21.1412,-0.0021,-10.58687677018553,-10.58477677018553,0.002100000000000435
-22.71022692,-49.6264049099999,477.74499999999904,-32.03737689714618,-21.1207,-0.0031,-10.916676897146182,-10.913576897146182,0.0030999999999998806
-22.71057293,-49.6255039099999,475.48499999999905,-32.28875240441819,-21.1001,-0.0016,-11.188652404418189,-11.18705240441819,0.0015999999999998238
-22.71091193,-49.6246049,469.95399999999904,-32.887370215760605,-21.0795,-0.0063,-11.807870215760605,-11.801570215760606,0.006299999999999528
-22.71126194,-49.6237058899999,463.35400000000004,-33.59192430387691,-21.059,-0.0031,-12.532924303876907,-12.529824303876907,0.0030999999999998806
-22.71160794,-49.62280589,458.48400000000004,-33.28334587546518,-21.0384,-0.014,-12.24494587546518,-12.230945875465181,0.013999999999999346
-22.7120319399999,-49.62194988,453.91299999999904,-34.38927235588593,-21.0195,-0.0038,-13.369772355885928,-13.365972355885928,0.0038000000000000256
-22.71237095,-49.62131688,451.62300000000005,-34.61831144284867,-21.0058,-0.0013,-13.612511442848671,-13.61121144284867,0.001300000000000523
-22.71282495,-49.62047488,450.76300000000003,-34.71090246172448,-20.9875,-0.0037,-13.72340246172448,-13.719702461724479,0.0037000000000002586
-22.71338896,-49.6194218699999,449.733,-33.88555020236344,-20.9646,-0.0042,-12.92095020236344,-12.916750202363438,0.00420000000000087
-22.71643999,-49.61372183,453.270999999999,-34.71681004025372,-20.8401,-0.0063,-13.87671004025372,-13.87041004025372,0.006299999999999528
-22.71689299,-49.61288083,451.650999999999,-34.61580611336828,-20.8218,-0.0089,-13.79400611336828,-13.785106113368279,0.008900000000000574
-22.7173459999999,-49.6120408199999,456.140999999999,-33.983426182357675,-20.8034,-0.0039,-13.180026182357675,-13.176126182357676,0.0038999999999997925
-22.7177989999999,-49.61119982,459.55,-33.65622940734697,-20.785,-0.0063,-12.87122940734697,-12.86492940734697,0.006299999999999528
-22.718253,-49.6103568099999,462.43,-33.50133659564039,-20.7665,-0.0039,-12.734836595640388,-12.730936595640388,0.0038999999999997925
-22.71938902,-49.6082508,466.209,-33.75738420563485,-20.7204,-0.0057,-13.036984205634848,-13.031284205634849,0.00569999999999915
-22.72029702,-49.6065687899999,469.219,-32.174983290989225,-20.6836,-0.0035,-11.491383290989226,-11.487883290989226,0.0035000000000007248
-22.72075003,-49.60572778,470.798999999999,-33.16280378689861,-20.6651,-0.0032,-12.497703786898608,-12.494503786898608,0.0031999999999996476
-22.72119903,-49.60488378,463.777999999999,-34.14766465792929,-20.6465,-0.0038,-13.50116465792929,-13.49736465792929,0.0038000000000000256
-22.72143304,-49.6036967699999,459.197999999999,-33.93855050833183,-20.6173,-0.003,-13.321250508331829,-13.318250508331829,0.0030000000000001137
-22.72158504,-49.60273876,472.367,-33.10732651470168,-20.5934,-0.0063,-12.513926514701684,-12.507626514701684,0.006299999999999528
-22.72173604,-49.60177876,474.536999999999,-33.500994330081284,-20.5694,-0.0025,-12.931594330081282,-12.929094330081282,0.0024999999999995026
-22.72188805,-49.6008197499999,478.226,-33.18002080956012,-20.5455,-0.0038,-12.634520809560119,-12.630720809560119,0.0038000000000000256
-22.7220380499999,-49.5998597399999,480.285,-32.32715058458965,-20.5215,-0.0063,-11.805650584589653,-11.799350584589654,0.006299999999999528
-22.7221910499999,-49.5989007299999,481.605,-32.09675793274027,-20.4976,-0.0078,-11.599157932740269,-11.59135793274027,0.007799999999999585
-22.7223420599999,-49.59793873,481.504,-33.173784928584155,-20.4735,-0.0013,-12.700284928584153,-12.698984928584153,0.001300000000000523
-22.72249306,-49.5969807199999,479.543,-33.27255377822615,-20.4496,-0.0038,-12.822953778226147,-12.819153778226147,0.0038000000000000256
-22.72264407,-49.59602171,475.673,-33.36439762390651,-20.4256,-0.0064,-12.938797623906513,-12.932397623906514,0.006399999999999295
-22.72279607,-49.59506171,470.752,-33.85853477324811,-20.4016,-0.0069,-13.456934773248111,-13.450034773248111,0.006899999999999906
